semester,crn,subject,code,section,kind,days,start,end,start_date,end_date,total_space,taken_space
202310,11217,COMP,2404,C2,TUT,M,1605,1725,2023-01-09,2023-04-12,78,66
202310,11214,COMP,2404,B2,TUT,W,1135,1255,2023-01-09,2023-04-12,78,31
202310,11215,COMP,2404,C,LEC,MW,1305,1425,2023-01-09,2023-04-12,156,73
202310,11213,COMP,2404,B1,TUT,M,1005,1125,2023-01-09,2023-04-12,78,21
202230,31272,COMP,2404,B2,TUT,T,1435,1555,2022-09-07,2022-12-09,83,16
202310,11212,COMP,2404,B,LEC,TR,0835,0955,2023-01-09,2023-04-12,156,52
202230,31271,COMP,2404,B1,TUT,R,1605,1725,2022-09-07,2022-12-09,83,16
202230,31270,COMP,2404,B,LEC,WF,0835,0955,2022-09-07,2022-12-09,166,32
202310,11210,COMP,2404,A2,TUT,R,1605,1725,2023-01-09,2023-04-12,75,73
202310,11211,COMP,2404,A3,TUT,T,1605,1725,2023-01-09,2023-04-12,75,70
202310,11209,COMP,2404,A1,TUT,F,1135,1255,2023-01-09,2023-04-12,75,75
202230,31269,COMP,2404,A2,TUT,R,1605,1725,2022-09-07,2022-12-09,83,79
202230,31268,COMP,2404,A1,TUT,M,1605,1725,2022-09-07,2022-12-09,83,58
202230,31267,COMP,2404,A,LEC,TR,1305,1425,2022-09-07,2022-12-09,166,137
202310,11208,COMP,2404,A,LEC,MW,1435,1555,2023-01-09,2023-04-12,225,218
202310,11225,COMP,2406,B3,TUT,F,1135,1255,2023-01-09,2023-04-12,75,11
202310,11224,COMP,2406,B2,TUT,R,1605,1725,2023-01-09,2023-04-12,75,18
202230,31280,COMP,2406,B3,TUT,T,1605,1725,2022-09-07,2022-12-09,97,97
202230,31279,COMP,2406,B2,TUT,M,1005,1125,2022-09-07,2022-12-09,97,96
202310,11223,COMP,2406,B1,TUT,F,1135,1255,2023-01-09,2023-04-12,75,21
202230,31276,COMP,2406,A3,TUT,F,0835,0955,2022-09-07,2022-12-09,97,29
202310,11221,COMP,2406,A3,TUT,R,0835,0955,2023-01-09,2023-04-12,75,14
202230,31277,COMP,2406,B,LEC,TR,1435,1555,2022-09-07,2022-12-09,291,274
202310,11222,COMP,2406,B,LEC,TR,1805,1925,2023-01-09,2023-04-12,225,50
202230,31278,COMP,2406,B1,TUT,T,1005,1125,2022-09-07,2022-12-09,97,81
202310,11220,COMP,2406,A2,TUT,F,1005,1125,2023-01-09,2023-04-12,75,63
202230,31274,COMP,2406,A1,TUT,R,1435,1555,2022-09-07,2022-12-09,97,70
202310,11219,COMP,2406,A1,TUT,R,1305,1425,2023-01-09,2023-04-12,75,54
202230,31275,COMP,2406,A2,TUT,R,1605,1725,2022-09-07,2022-12-09,97,50
202230,31273,COMP,2406,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,291,149
202310,11218,COMP,2406,A,LEC,MW,1805,1925,2023-01-09,2023-04-12,225,131
202310,11229,COMP,2501,A3,TUT,T,1605,1725,2023-01-09,2023-04-12,19,19
202310,11230,COMP,2501,A4,TUT,M,1135,1255,2023-01-09,2023-04-12,19,0
202310,11226,COMP,2501,A,LEC,MW,1005,1125,2023-01-09,2023-04-12,76,53
202310,11227,COMP,2501,A1,TUT,M,1435,1555,2023-01-09,2023-04-12,19,18
202310,11228,COMP,2501,A2,TUT,W,1435,1555,2023-01-09,2023-04-12,19,16
202310,11231,COMP,2601,A,LEC,WF,1435,1625,2023-01-09,2023-04-12,50,3
202230,31281,COMP,2801,A,LAB,MW,1135,1325,2022-09-07,2022-12-09,135,86
202310,11233,COMP,2804,B,LEC,WF,0835,0955,2023-01-09,2023-04-12,270,141
202310,11232,COMP,2804,A,LEC,TR,1605,1725,2023-01-09,2023-04-12,270,256
202230,31283,COMP,2804,B,LEC,MW,1805,1925,2022-09-07,2022-12-09,250,128
202230,31282,COMP,2804,A,LEC,TR,0835,0955,2022-09-07,2022-12-09,250,116
202310,11234,COMP,2910,A,PRC,,,,2023-01-09,2023-04-12,15,0
202230,31284,COMP,2910,A,PRC,,,,2022-09-07,2022-12-09,15,8
202230,31285,COMP,2911,A,PRC,,,,2022-09-07,2022-12-09,15,0
202310,11235,COMP,2911,A,PRC,,,,2023-01-09,2023-04-12,15,8
202310,11243,COMP,3000,B3,TUT,M,1305,1425,2023-01-09,2023-04-12,80,26
202310,11242,COMP,3000,B2,TUT,F,1135,1255,2023-01-09,2023-04-12,80,49
202310,11240,COMP,3000,B,LEC,TR,1805,1925,2023-01-09,2023-04-12,226,130
202310,11241,COMP,3000,B1,TUT,W,1305,1425,2023-01-09,2023-04-12,66,55
202310,11237,COMP,3000,A1,TUT,F,0835,0955,2023-01-09,2023-04-12,44,19
202230,31288,COMP,3000,A2,TUT,M,1605,1725,2022-09-07,2022-12-09,70,70
202310,11238,COMP,3000,A2,TUT,R,1005,1125,2023-01-09,2023-04-12,46,46
202230,31289,COMP,3000,A3,TUT,M,1435,1555,2022-09-07,2022-12-09,70,70
202310,11239,COMP,3000,A3,TUT,F,1005,1125,2023-01-09,2023-04-12,44,44
202310,11236,COMP,3000,A,LEC,MW,1435,1555,2023-01-09,2023-04-12,134,109
202230,31287,COMP,3000,A1,TUT,F,1605,1725,2022-09-07,2022-12-09,70,70
202230,31286,COMP,3000,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,210,210
202310,11244,COMP,3002,A,LEC,W,1805,2055,2023-01-09,2023-04-12,80,30
202230,31290,COMP,3004,A,LEC,TR,1605,1725,2022-09-07,2022-12-09,230,229
202310,11245,COMP,3004,A,LEC,TR,1005,1125,2023-01-09,2023-04-12,185,60
202310,11246,COMP,3004,B,LEC,TR,1435,1555,2023-01-09,2023-04-12,185,160
202310,11248,COMP,3005,B,LEC,TR,0835,0955,2023-01-09,2023-04-12,280,77
202230,31291,COMP,3005,A,LEC,MW,1305,1425,2022-09-07,2022-12-09,195,151
202310,11247,COMP,3005,A,LEC,MW,1305,1425,2023-01-09,2023-04-12,280,123
202230,31292,COMP,3005,B,LEC,MW,1305,1425,2022-09-07,2022-12-09,195,22
202310,11249,COMP,3007,A,LEC,WF,1605,1725,2023-01-09,2023-04-12,240,126
202310,11250,COMP,3007,B,LEC,TR,1605,1725,2023-01-09,2023-04-12,240,162
202230,31293,COMP,3007,A,LEC,TR,1005,1125,2022-09-07,2022-12-09,260,122
202310,11251,COMP,3008,A,LEC,MW,1305,1425,2023-01-09,2023-04-12,160,93
202230,31294,COMP,3008,A,LEC,MW,0835,0955,2022-09-07,2022-12-09,140,79
202310,11252,COMP,3009,A,LEC,MW,1435,1555,2023-01-09,2023-04-12,80,23
202310,11253,COMP,3009,A1,LAB,M,1335,1425,2023-01-09,2023-04-12,80,23
202230,31295,COMP,3105,A,LEC,TR,1435,1555,2022-09-07,2022-12-09,120,36
202310,11254,COMP,3106,A,LEC,MW,1005,1125,2023-01-09,2023-04-12,180,0
202230,31296,COMP,3106,A,LEC,MW,0835,0955,2022-09-07,2022-12-09,220,18
202310,11255,COMP,3109,A,LEC,TR,1305,1425,2023-01-09,2023-04-12,100,36
202230,31297,COMP,3109,A,LEC,TR,1305,1425,2022-09-07,2022-12-09,120,38
202310,11256,COMP,3203,A,LEC,TR,1005,1125,2023-01-09,2023-04-12,130,44
202230,31298,COMP,3203,A,LEC,TR,0835,0955,2022-09-07,2022-12-09,95,39
202310,11257,COMP,3308,A,LEC,F,1235,1425,2023-01-09,2023-04-12,25,0
202310,11258,COMP,3308,A01,OTH,F,1435,1725,2023-01-09,2023-04-12,25,0
202230,31299,COMP,3501,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,55,26
202230,31300,COMP,3801,A,LEC,TR,0835,0955,2022-09-07,2022-12-09,50,30
202230,31301,COMP,3803,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,70,39
202310,11262,COMP,3804,B1,TUT,W,1435,1555,2023-01-09,2023-04-12,130,128
202230,31302,COMP,3804,A,LEC,WF,1135,1255,2022-09-07,2022-12-09,125,60
202310,11259,COMP,3804,A,LEC,,,,,,0,0
202230,31303,COMP,3804,A1,TUT,M,1435,1555,2022-09-07,2022-12-09,125,60
202310,11260,COMP,3804,A1,TUT,,,,,,130,0
202230,31304,COMP,3804,B,LEC,MW,1005,1125,2022-09-07,2022-12-09,130,105
202310,11261,COMP,3804,B,LEC,TR,1135,1255,2023-01-09,2023-04-12,130,128
202230,31305,COMP,3804,B1,TUT,M,1435,1555,2022-09-07,2022-12-09,130,105
202230,31307,COMP,3805,A1,TUT,M,1135,1225,2022-09-07,2022-12-09,15,2
202230,31306,COMP,3805,A,LEC,MW,1605,1725,2022-09-07,2022-12-09,15,2
202310,11263,COMP,3910,A,PRC,,,,2023-01-09,2023-04-12,15,0
202230,31308,COMP,3910,A,PRC,,,,2022-09-07,2022-12-09,15,3
202230,31309,COMP,3911,A,PRC,,,,2022-09-07,2022-12-09,15,5
202310,11264,COMP,3911,A,PRC,,,,2023-01-09,2023-04-12,15,2
202310,11265,COMP,3999,A,WRK,,,,2023-01-09,2023-04-12,100,0
202230,31310,COMP,3999,A,WRK,,,,2022-09-07,2022-12-09,100,0
202310,11266,COMP,4000,A,LEC,MW,1135,1255,2023-01-09,2023-04-12,50,25
202230,31311,COMP,4001,A,LEC,W,1435,1725,2022-09-07,2022-12-09,100,100
202230,31312,COMP,4004,A,LEC,WF,1135,1255,2022-09-07,2022-12-09,125,123
202310,11267,COMP,4102,A,LEC,TR,1605,1725,2023-01-09,2023-04-12,170,146
202310,11268,COMP,4107,B,LEC,TR,0835,0955,2023-01-09,2023-04-12,100,76
202310,11269,COMP,4108,B,LEC,MW,1605,1725,2023-01-09,2023-04-12,50,27
202230,31313,COMP,4108,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,110,16
202230,31314,COMP,4202,A,LEC,TR,1005,1125,2022-09-07,2022-12-09,40,40
202310,11270,COMP,4203,A,LEC,TR,1805,1925,2023-01-09,2023-04-12,85,43
202310,11272,COMP,4308,A01,WKS,M,1935,2055,2023-01-09,2023-04-12,25,1
202310,11271,COMP,4308,A,LEC,T,1935,2055,2023-01-09,2023-04-12,25,1
202310,11273,COMP,4501,A,LEC,TR,1135,1255,2023-01-09,2023-04-12,30,27
202230,31315,COMP,4601,A,LEC,MW,0935,1125,2022-09-07,2022-12-09,80,76
202230,31316,COMP,4701,A,LEC,TR,1305,1425,2022-09-07,2022-12-09,60,60
202230,31317,COMP,4803,A,LEC,,,,,,20,0
202230,31318,COMP,4804,A,LEC,TR,1605,1725,2022-09-07,2022-12-09,50,29
202310,15598,COMP,4805,A,LEC,TR,0835,0955,2023-01-09,2023-04-12,15,2
202310,11274,COMP,4806,A,LEC,TR,1605,1725,2023-01-09,2023-04-12,8,0
202230,31320,COMP,4900,B,LEC,TR,1005,1125,2022-09-07,2022-12-09,10,9
202310,15817,COMP,4900,C,LEC,MW,1605,1725,2023-01-09,2023-04-12,20,20
202230,31319,COMP,4900,A,LEC,TR,1805,1925,2022-09-07,2022-12-09,100,97
202310,11275,COMP,4901,A,DIR,,,,2023-01-09,2023-04-12,99,0
202230,31321,COMP,4901,A,DIR,,,,2022-09-07,2022-12-09,99,0
202230,31322,COMP,4905,A,IND,,,,2022-09-07,2022-12-09,99,0
202310,11276,COMP,4905,A,IND,,,,2023-01-09,2023-04-12,99,0
202310,11277,COMP,4906,A,REP,,,,2023-01-09,2023-04-12,99,1
202230,31324,COMP,4906,B,REP,,,,2022-09-07,2022-12-09,99,1
202230,31323,COMP,4906,A,REP,,,,2022-09-07,2022-12-09,99,1
202230,31325,COMP,4910,A,PRC,,,,2022-09-07,2022-12-09,10,4
202310,11278,COMP,4910,A,PRC,,,,2023-01-09,2023-04-12,15,5
202230,31326,COMP,4911,A,PRC,,,,2022-09-07,2022-12-09,15,0
202310,11279,COMP,4911,A,PRC,,,,2023-01-09,2023-04-12,10,4
202230,31364,COMS,1001,B07,GRP,F,1035,1125,2022-09-07,2022-12-09,30,18
202230,31363,COMS,1001,B06,GRP,F,1035,1125,2022-09-07,2022-12-09,25,1
202230,31361,COMS,1001,B04,GRP,F,1035,1125,2022-09-07,2022-12-09,25,2
202230,31362,COMS,1001,B05,GRP,F,1035,1125,2022-09-07,2022-12-09,25,5
202230,31359,COMS,1001,B02,GRP,F,1035,1125,2022-09-07,2022-12-09,25,25
202230,31360,COMS,1001,B03,GRP,F,1035,1125,2022-09-07,2022-12-09,25,8
202230,31357,COMS,1001,B,LEC,F,0835,1025,2022-09-07,2022-12-09,180,84
202230,31358,COMS,1001,B01,GRP,F,1035,1125,2022-09-07,2022-12-09,25,25
202230,31356,COMS,1001,A07,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31354,COMS,1001,A05,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31355,COMS,1001,A06,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31353,COMS,1001,A04,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31351,COMS,1001,A02,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31352,COMS,1001,A03,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31350,COMS,1001,A01,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31349,COMS,1001,A,LEC,W,1435,1625,2022-09-07,2022-12-09,210,210
202310,11316,COMS,1002,B06,GRP,F,1335,1425,2023-01-09,2023-04-12,25,25
202310,11317,COMS,1002,B07,GRP,F,1335,1425,2023-01-09,2023-04-12,30,11
202310,11310,COMS,1002,B,LEC,F,1135,1325,2023-01-09,2023-04-12,180,99
202310,11311,COMS,1002,B01,GRP,F,1335,1425,2023-01-09,2023-04-12,25,25
202310,11312,COMS,1002,B02,GRP,F,1335,1425,2023-01-09,2023-04-12,25,25
202310,11313,COMS,1002,B03,GRP,F,1335,1425,2023-01-09,2023-04-12,25,11
202310,11314,COMS,1002,B04,GRP,F,1335,1425,2023-01-09,2023-04-12,25,2
202310,11315,COMS,1002,B05,GRP,F,1335,1425,2023-01-09,2023-04-12,25,0
202310,11308,COMS,1002,A06,GRP,R,1635,1725,2023-01-09,2023-04-12,30,24
202310,11309,COMS,1002,A07,GRP,R,1635,1725,2023-01-09,2023-04-12,30,20
202310,11304,COMS,1002,A02,GRP,R,1635,1725,2023-01-09,2023-04-12,30,30
202310,11305,COMS,1002,A03,GRP,R,1635,1725,2023-01-09,2023-04-12,30,30
202310,11306,COMS,1002,A04,GRP,R,1635,1725,2023-01-09,2023-04-12,30,30
202310,11307,COMS,1002,A05,GRP,R,1635,1725,2023-01-09,2023-04-12,30,30
202310,11303,COMS,1002,A01,GRP,R,1635,1725,2023-01-09,2023-04-12,30,30
202310,11302,COMS,1002,A,LEC,R,1435,1625,2023-01-09,2023-04-12,210,194
202310,11319,COMS,2003,B01,GRP,R,1635,1725,2023-01-09,2023-04-12,30,21
202310,11320,COMS,2003,B02,GRP,R,1635,1725,2023-01-09,2023-04-12,30,1
202310,11321,COMS,2003,B03,GRP,R,1635,1725,2023-01-09,2023-04-12,30,1
202310,11322,COMS,2003,B05,GRP,R,1635,1725,2023-01-09,2023-04-12,30,1
202310,11318,COMS,2003,B,LEC,R,1435,1625,2023-01-09,2023-04-12,90,24
202230,31366,COMS,2003,A01,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31367,COMS,2003,A02,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202230,31365,COMS,2003,A,LEC,W,1435,1625,2022-09-07,2022-12-09,90,90
202230,31368,COMS,2003,A03,GRP,W,1635,1725,2022-09-07,2022-12-09,30,30
202310,11326,COMS,2004,B03,LAB,T,1335,1425,2023-01-09,2023-04-12,30,3
202310,11325,COMS,2004,B02,LAB,T,1335,1425,2023-01-09,2023-04-12,30,11
202230,31372,COMS,2004,A03,LAB,T,1335,1425,2022-09-07,2022-12-09,30,14
202310,11323,COMS,2004,B,LEC,T,1135,1325,2023-01-09,2023-04-12,90,44
202310,11324,COMS,2004,B01,LAB,T,1335,1425,2023-01-09,2023-04-12,30,30
202230,31370,COMS,2004,A01,LAB,T,1335,1425,2022-09-07,2022-12-09,30,30
202230,31371,COMS,2004,A02,LAB,T,1335,1425,2022-09-07,2022-12-09,30,27
202230,31369,COMS,2004,A,LEC,T,1135,1325,2022-09-07,2022-12-09,90,71
202230,31373,COMS,2200,A,LEC,F,0835,1125,2022-09-07,2022-12-09,180,25
202230,31374,COMS,2300,A,LEC,,,,2022-09-07,2022-12-09,80,80
202230,35871,COMS,2400,A,LEC,F,0835,1125,2022-09-07,2022-12-09,120,53
202310,11327,COMS,2400,A,LEC,,,,,,120,0
202310,11328,COMS,2500,A,LEC,,,,2023-01-09,2023-04-12,80,80
202310,11329,COMS,2501,A,LEC,F,0835,1125,2023-01-09,2023-04-12,220,20
202310,11330,COMS,2504,A,LEC,MW,1305,1425,2023-01-09,2023-04-12,125,16
202310,11331,COMS,2600,A,LEC,M,1135,1425,2023-01-09,2023-04-12,80,35
202230,31375,COMS,2700,A,LEC,T,1435,1725,2022-09-07,2022-12-09,80,42
202230,31376,COMS,3001,A,LEC,W,1435,1725,2022-09-07,2022-12-09,90,90
202310,11332,COMS,3001,B,LEC,F,0835,1125,2023-01-09,2023-04-12,90,21
202230,31377,COMS,3002,A,LEC,W,1135,1425,2022-09-07,2022-12-09,90,47
202310,11333,COMS,3002,B,LEC,W,1435,1725,2023-01-09,2023-04-12,90,41
202310,11334,COMS,3100,A,LEC,T,0835,1125,2023-01-09,2023-04-12,30,4
202230,31378,COMS,3108,A,LEC,R,0835,1125,2022-09-07,2022-12-09,60,59
202310,11335,COMS,3109,B,LEC,W,1805,2055,2023-01-09,2023-04-12,60,12
202230,31379,COMS,3109,A,LEC,R,1435,1725,2022-09-07,2022-12-09,60,31
202230,31380,COMS,3110,A,LEC,,,,,,60,0
202310,11336,COMS,3111,A,LEC,W,1135,1425,2023-01-09,2023-04-12,60,10
202310,11337,COMS,3302,A,LEC,R,1435,1725,2023-01-09,2023-04-12,80,16
202310,11338,COMS,3308,B,LEC,T,1805,2055,2023-01-09,2023-04-12,60,20
202230,31381,COMS,3308,A,LEC,T,1805,2055,2022-09-07,2022-12-09,60,60
202230,31382,COMS,3310,A,LEC,M,1805,2055,2022-09-07,2022-12-09,60,31
202310,11339,COMS,3310,A,LEC,M,1805,2055,2023-01-09,2023-04-12,60,22
202310,11340,COMS,3311,A,LEC,,,,,,60,0
202230,31383,COMS,3400,A,LEC,R,1435,1725,2022-09-07,2022-12-09,90,23
202310,11341,COMS,3403,A,LEC,T,1135,1425,2023-01-09,2023-04-12,60,12
202310,11342,COMS,3406,A,LEC,T,1435,1725,2023-01-09,2023-04-12,60,30
202310,11343,COMS,3407,A,LEC,M,1135,1425,2023-01-09,2023-04-12,60,15
202230,31384,COMS,3410,A,LEC,M,0835,1125,2022-09-07,2022-12-09,60,32
202310,11344,COMS,3410,B,LEC,T,1135,1425,2023-01-09,2023-04-12,60,14
202230,31385,COMS,3411,A,LEC,M,1805,2055,2022-09-07,2022-12-09,60,30
202310,11345,COMS,3412,A,LEC,R,1435,1725,2023-01-09,2023-04-12,90,9
202230,31386,COMS,3500,A,LEC,F,1435,1625,2022-09-07,2022-12-09,120,68
202230,31387,COMS,3500,A01,GRP,F,1635,1725,2022-09-07,2022-12-09,30,30
202230,31388,COMS,3500,A02,GRP,F,1635,1725,2022-09-07,2022-12-09,30,24
202230,31389,COMS,3500,A03,GRP,F,1635,1725,2022-09-07,2022-12-09,30,11
202230,31390,COMS,3500,A04,GRP,F,1635,1725,2022-09-07,2022-12-09,30,3
202310,11346,COMS,3500,B,LEC,M,0835,1025,2023-01-09,2023-04-12,120,38
202310,11347,COMS,3500,B01,GRP,M,1035,1125,2023-01-09,2023-04-12,30,30
202310,11348,COMS,3500,B02,GRP,M,1035,1125,2023-01-09,2023-04-12,30,6
202310,11349,COMS,3500,B03,GRP,M,1035,1125,2023-01-09,2023-04-12,30,2
202310,11350,COMS,3800,B,LEC,,,,,,60,0
202230,36032,COMS,3800,B,LEC,M,0835,1125,2022-09-07,2022-12-09,60,4
202230,31391,COMS,3800,A,LEC,F,0835,1125,2022-09-07,2022-12-09,60,12
202230,31392,COMS,3999,A,WRK,,,,2022-09-07,2022-12-09,25,0
202310,11351,COMS,3999,A,WRK,,,,2023-01-09,2023-04-12,25,0
202310,11352,COMS,4002,A,SEM,R,1435,1725,2023-01-09,2023-04-12,40,26
202230,31393,COMS,4004,A,LEC,,,,,,40,0
202310,11353,COMS,4305,A,LEC,T,1135,1425,2023-01-09,2023-04-12,25,9
202230,31394,COMS,4306,A,LEC,R,1135,1425,2022-09-07,2022-12-09,40,40
202310,11354,COMS,4311,A,LEC,T,1805,2055,2023-01-09,2023-04-12,40,6
202230,31395,COMS,4312,A,LEC,R,1805,2055,2022-09-07,2022-12-09,40,40
202310,11355,COMS,4313,A,LEC,R,1805,2055,2023-01-09,2023-04-12,25,25
202230,31396,COMS,4315,A,LEC,,,,,,40,0
202310,11356,COMS,4316,A,LEC,R,0835,1125,2023-01-09,2023-04-12,25,16
202230,31397,COMS,4401,A,LEC,R,1805,2055,2022-09-07,2022-12-09,40,32
202310,11357,COMS,4403,A,LEC,R,1435,1725,2023-01-09,2023-04-12,25,25
202310,11358,COMS,4405,A,LEC,M,0835,1125,2023-01-09,2023-04-12,25,25
202230,31398,COMS,4407,A,LEC,M,0835,1125,2022-09-07,2022-12-09,40,13
202310,11359,COMS,4408,A,LEC,W,1135,1425,2023-01-09,2023-04-12,25,25
202310,11360,COMS,4411,A,LEC,,,,,,25,0
202230,31399,COMS,4411,A,LEC,F,0835,1125,2022-09-07,2022-12-09,25,25
202310,11361,COMS,4412,B,LEC,W,1805,2055,2023-01-09,2023-04-12,40,22
202230,31400,COMS,4412,A,LEC,W,1805,2055,2022-09-07,2022-12-09,40,40
202310,15632,COMS,4501,A,WKS,T,1805,2055,2023-01-09,2023-04-12,20,7
202230,31401,COMS,4501,A,WKS,T,1135,1425,2022-09-07,2022-12-09,20,20
202310,11362,COMS,4502,A,WKS,,,,2023-01-09,2023-04-12,20,0
202230,31402,COMS,4503,A,WKS,R,0835,1125,2022-09-07,2022-12-09,20,9
202310,11363,COMS,4504,A,WKS,M,1805,2055,2023-01-09,2023-04-12,20,0
202230,31403,COMS,4505,A,WKS,W,1135,1425,2022-09-07,2022-12-09,20,2
202230,31404,COMS,4506,A,WKS,T,1805,2055,2022-09-07,2022-12-09,20,12
202230,31405,COMS,4507,A,WKS,M,1805,2055,2022-09-07,2022-12-09,20,20
202230,35874,COMS,4602,A,LEC,W,0835,1125,2022-09-07,2022-12-09,40,30
202310,11364,COMS,4602,A,LEC,W,1435,1725,2023-01-09,2023-04-12,40,22
202310,11365,COMS,4603,A,LEC,M,1435,1725,2023-01-09,2023-04-12,25,9
202230,31406,COMS,4604,A,LEC,W,1135,1425,2022-09-07,2022-12-09,20,20
202310,11366,COMS,4604,B,LEC,T,0835,1125,2023-01-09,2023-04-12,25,6
202230,31407,COMS,4605,A,LEC,M,1805,2055,2022-09-07,2022-12-09,40,29
202310,11367,COMS,4606,A,LEC,T,0835,1125,2023-01-09,2023-04-12,40,37
202230,31408,COMS,4607,A,LEC,F,1135,1425,2022-09-07,2022-12-09,25,25
202230,31409,COMS,4608,A,LEC,W,1435,1725,2022-09-07,2022-12-09,25,24
202310,11369,COMS,4800,E,LEC,M,1135,1425,2023-01-09,2023-04-12,25,15
202310,15634,COMS,4800,F,LEC,T,1805,2055,2023-01-09,2023-04-12,25,14
202230,31410,COMS,4800,A,LEC,R,0835,1125,2022-09-07,2022-12-09,25,24
202230,31412,COMS,4800,C,LEC,W,1805,2055,2022-09-07,2022-12-09,40,21
202310,11368,COMS,4800,D,LEC,F,0835,1125,2023-01-09,2023-04-12,25,5
202230,31411,COMS,4800,B,LEC,W,1435,1725,2022-09-07,2022-12-09,25,2
202230,31413,COMS,4908,A,RES,,,,2022-09-07,2022-12-09,10,1
202310,11370,COMS,4908,A,RES,,,,2023-01-09,2023-04-12,25,1
202310,11392,COOP,1000,Q,OTH,,,,2023-01-09,2023-04-12,200,0
202230,31434,COOP,1000,P,OTH,,,,2022-09-07,2022-12-09,700,0
202310,11390,COOP,1000,K,OTH,,,,2023-01-09,2023-04-12,200,0
202310,11391,COOP,1000,L,OTH,,,,2023-01-09,2023-04-12,200,0
202310,11387,COOP,1000,H,OTH,,,,2023-01-09,2023-04-12,200,0
202310,11388,COOP,1000,I,OTH,,,,2023-01-09,2023-04-12,200,0
202310,11389,COOP,1000,J,OTH,,,,2023-01-09,2023-04-12,200,0
202310,11386,COOP,1000,G,OTH,,,,2023-01-09,2023-04-12,200,0
202230,31433,COOP,1000,F,OTH,,,,2022-09-07,2022-12-09,700,0
202230,31431,COOP,1000,D,OTH,,,,2022-09-07,2022-12-09,700,0
202230,31432,COOP,1000,E,OTH,,,,2022-09-07,2022-12-09,700,0
202230,31428,COOP,1000,A,OTH,,,,2022-09-07,2022-12-09,2000,0
202230,31429,COOP,1000,B,OTH,,,,2022-09-07,2022-12-09,700,0
202230,31430,COOP,1000,C,OTH,,,,2022-09-07,2022-12-09,700,0
202310,11402,CRCJ,1000,C09,TUT,W,1335,1425,2023-01-09,2023-04-12,31,0
202310,11403,CRCJ,1000,C10,TUT,W,1335,1425,2023-01-09,2023-04-12,31,0
202310,11404,CRCJ,1000,D,LEC,M,1135,1425,2023-01-09,2023-04-12,310,93
202310,11401,CRCJ,1000,C08,TUT,T,1135,1225,2023-01-09,2023-04-12,31,0
202310,11399,CRCJ,1000,C06,TUT,M,1335,1425,2023-01-09,2023-04-12,31,0
202310,11400,CRCJ,1000,C07,TUT,T,1135,1225,2023-01-09,2023-04-12,31,0
202310,11398,CRCJ,1000,C05,TUT,M,1335,1425,2023-01-09,2023-04-12,31,11
202310,11396,CRCJ,1000,C03,TUT,F,1635,1725,2023-01-09,2023-04-12,31,3
202310,11397,CRCJ,1000,C04,TUT,M,1335,1425,2023-01-09,2023-04-12,31,30
202310,11394,CRCJ,1000,C01,TUT,F,1635,1725,2023-01-09,2023-04-12,31,31
202310,11395,CRCJ,1000,C02,TUT,F,1635,1725,2023-01-09,2023-04-12,31,8
202230,31445,CRCJ,1000,A10,TUT,M,1535,1625,2022-09-07,2022-12-09,31,1
202230,31446,CRCJ,1000,B,LEC,F,1435,1725,2022-09-07,2022-12-09,310,198
202310,11393,CRCJ,1000,C,LEC,F,1135,1325,2023-01-09,2023-04-12,310,83
202230,31444,CRCJ,1000,A09,TUT,M,1535,1625,2022-09-07,2022-12-09,31,0
202230,31443,CRCJ,1000,A08,TUT,F,1035,1125,2022-09-07,2022-12-09,31,0
202230,31442,CRCJ,1000,A07,TUT,F,1035,1125,2022-09-07,2022-12-09,31,0
202230,31441,CRCJ,1000,A06,TUT,F,1635,1725,2022-09-07,2022-12-09,31,10
202230,31439,CRCJ,1000,A04,TUT,F,1635,1725,2022-09-07,2022-12-09,31,31
202230,31440,CRCJ,1000,A05,TUT,F,1635,1725,2022-09-07,2022-12-09,31,31
202230,31438,CRCJ,1000,A03,TUT,R,1035,1125,2022-09-07,2022-12-09,31,31
202230,31435,CRCJ,1000,A,LEC,R,0835,1025,2022-09-07,2022-12-09,310,166
202230,31436,CRCJ,1000,A01,TUT,R,1035,1125,2022-09-07,2022-12-09,31,31
202230,31437,CRCJ,1000,A02,TUT,R,1035,1125,2022-09-07,2022-12-09,31,31
202230,31449,CRCJ,2100,C,LEC,T,0835,1125,2022-09-07,2022-12-09,100,99
202310,11405,CRCJ,2100,D,LEC,T,1135,1425,2023-01-09,2023-04-12,100,39
202310,11406,CRCJ,2100,E,LEC,R,1135,1425,2023-01-09,2023-04-12,100,29
